session_id,startTime,endTime,ProductList,gender
u12029,17/11/14 22:21,17/11/14 22:27,A00002/B00001/C00059/D00225/;A00002/B00001/C00059/D06253/;A00002/B00001/C00053/D06259/;A00002/B00001/C00020/D06263/,female
u15714,18/11/14 6:40,18/11/14 6:40,A00002/B00002/C00007/D06381/,female
u15771,19/12/14 14:48,19/12/14 14:50,A00002/B00002/C00003/D07359/;A00002/B00002/C00003/D06476/;A00002/B00003/C00037/D24839/,female
u19698,05/12/14 10:39,05/12/14 10:39,A00001/B00015/C00021/D18262/,female
u17915,26/11/14 17:23,26/11/14 17:26,A00002/B00005/C00013/D10453/;A00002/B00005/C00013/D04595/;A00002/B00005/C00013/D13142/,female
u14449,19/11/14 21:01,19/11/14 21:01,A00001/B00015/C00043/D08161/,male
u10482,26/11/14 19:48,26/11/14 19:48,A00002/B00004/C00012/D13309/,female
u24782,22/12/14 8:26,22/12/14 8:26,A00002/B00007/C00027/D35124/,female
u19853,20/12/14 20:32,20/12/14 20:37,A00002/B00002/C00007/D18865/;A00002/B00002/C00007/D11061/;A00002/B00002/C00007/D19053/;A00002/B00002/C00007/D25061/;A00002/B00002/C00007/D29994/;A00002/B00002/C00007/D01413/;A00002/B00002/C00007/D34335/,female
u23236,12/12/14 14:27,12/12/14 14:27,A00004/B00014/C00087/D24908/,male
u13085,14/11/14 21:28,14/11/14 21:31,A00002/B00007/C00021/D01871/;A00002/B00007/C00021/D01881/,female
u16097,22/11/14 18:03,22/11/14 18:04,A00001/B00001/C00019/D09251/,male
u14982,16/11/14 22:35,16/11/14 22:51,A00002/B00007/C00016/D04716/;A00002/B00007/C00016/D04721/;A00002/B00007/C00016/D04725/;A00002/B00007/C00016/D04727/;A00002/B00007/C00016/D02573/;A00002/B00007/C00016/D04729/;A00002/B00007/C00016/D04730/;A00002/B00002/C00002/D02014/;A00002/B00002/C00009/D04738/;A00002/B00002/C00009/D04739/;A00002/B00002/C00009/D04743/;A00002/B00002/C00009/D04744/;A00002/B00002/C00009/D04746/;A00002/B00002/C00009/D04748/;A00002/B00002/C00009/D04749/;A00002/B00002/C00009/D04750/;A00002/B00002/C00009/D04751/;A00002/B00002/C00009/D04754/;A00002/B00002/C00009/D00775/;A00002/B00002/C00009/D04756/;A00002/B00002/C00009/D04759/;A00002/B00002/C00009/D04760/;A00002/B00002/C00009/D04762/;A00002/B00002/C00009/D04763/;A00002/B00002/C00009/D04765/,female
u13562,15/11/14 16:54,15/11/14 16:54,A00003/B00004/C00197/D03031/,female
u22298,13/12/14 11:54,13/12/14 11:54,A00002/B00002/C00009/D00801/,female
u13352,14/12/14 16:26,14/12/14 16:29,A00002/B00002/C00002/D15310/;A00002/B00002/C00003/D00375/;A00002/B00002/C00012/D27226/,female
u14993,16/11/14 22:41,16/11/14 22:42,A00003/B00022/C00032/D04731/;A00003/B00022/C00032/D04734/,female
u20973,16/12/14 9:03,16/12/14 9:03,A00002/B00002/C00003/D28900/,female
u11016,20/12/14 16:53,20/12/14 16:54,A00003/B00012/C00051/D34209/;A00003/B00012/C00051/D27139/,female
u20001,16/12/14 21:35,16/12/14 21:37,A00001/B00001/C00019/D29961/;A00001/B00001/C00019/D29971/,male
u17817,05/12/14 23:08,05/12/14 23:11,A00002/B00002/C00007/D18758/;A00002/B00002/C00002/D00205/,female
u19493,28/11/14 10:12,28/11/14 10:12,A00003/B00036/C00110/D15008/,female
u15980,19/11/14 8:25,19/11/14 8:26,A00001/B00031/C00044/D07648/;A00001/B00031/C00044/D07649/,male
u14757,16/11/14 14:08,16/11/14 14:11,A00003/B00012/C00036/D04047/;A00003/B00012/C00036/D04048/;A00003/B00012/C00036/D04049/;A00003/B00004/C00008/D04050/;A00003/B00004/C00089/D04051/;A00003/B00004/C00008/D04052/,female
u12160,20/12/14 23:43,20/12/14 23:43,A00002/B00003/C00079/D22781/,female
u23057,15/12/14 10:22,15/12/14 10:22,A00002/B00002/C00033/D24967/,female
u21125,06/12/14 15:43,06/12/14 15:43,A00002/B00001/C00020/D16114/;A00002/B00001/C00010/D12611/,female
u20244,17/12/14 18:56,17/12/14 18:56,A00002/B00001/C00049/D30902/,female
u15501,16/12/14 15:43,16/12/14 15:43,A00002/B00002/C00003/D29526/,female
u23357,19/12/14 11:48,19/12/14 11:48,A00001/B00001/C00020/D32822/;A00001/B00001/C00020/D32823/;A00002/B00001/C00053/D32824/;A00001/B00001/C00019/D32825/,female
u22886,09/12/14 14:36,09/12/14 15:12,A00002/B00002/C00007/D23765/;A00002/B00002/C00007/D09571/,female
u21471,06/12/14 7:48,06/12/14 7:48,A00002/B00001/C00177/D17181/,male
u13090,17/11/14 19:07,17/11/14 19:07,A00001/B00031/C00091/D05968/,male
u18050,26/11/14 20:18,26/11/14 20:25,A00003/B00028/C00281/D13343/;A00003/B00028/C00179/D13351/;A00003/B00028/C00179/D13353/;A00003/B00028/C00179/D13355/;A00003/B00028/C00179/D13356/;A00003/B00028/C00179/D13357/;A00003/B00028/C00179/D13358/;A00003/B00028/C00179/D13362/;A00003/B00028/C00179/D13364/;A00003/B00028/C00179/D13365/;A00003/B00028/C00179/D13366/;A00003/B00028/C00179/D13367/,female
u23221,18/12/14 8:59,18/12/14 8:59,A00002/B00005/C00057/D24228/,female
u23104,17/12/14 21:33,17/12/14 21:34,A00002/B00002/C00007/D25231/;A00003/B00012/C00051/D09230/,female
u23984,16/12/14 6:38,16/12/14 6:41,A00004/B00013/C00062/D28817/;A00004/B00013/C00080/D23984/;A00004/B00013/C00080/D28818/,male
u15467,22/11/14 19:18,22/11/14 19:18,A00002/B00002/C00007/D02584/,female
u16814,25/11/14 9:35,25/11/14 9:38,A00002/B00001/C00059/D11236/;A00002/B00001/C00049/D06085/;A00002/B00001/C00020/D11242/,female
u17081,09/12/14 10:38,09/12/14 10:43,A00002/B00003/C00014/D01659/;A00002/B00003/C00014/D10072/;A00002/B00005/C00067/D02236/,female
u20443,13/12/14 8:52,13/12/14 8:52,A00002/B00002/C00002/D25652/,female
u18523,02/12/14 0:29,02/12/14 0:31,A00003/B00012/C00048/D17448/;A00003/B00012/C00048/D17451/;A00003/B00012/C00048/D17452/,female
u17272,16/12/14 15:23,16/12/14 15:23,A00002/B00007/C00021/D10252/,female
u13403,16/11/14 12:11,16/11/14 12:12,A00002/B00016/C00044/D03899/;A00002/B00016/C00044/D03900/,female
u11157,08/12/14 9:42,08/12/14 9:42,A00011/B00077/C00365/D21922/,male
u10703,14/11/14 8:14,14/11/14 8:19,A00003/B00022/C00036/D00194/;A00003/B00022/C00036/D00199/;A00003/B00022/C00036/D00201/;A00003/B00022/C00036/D00204/,female
u17382,01/12/14 14:50,01/12/14 14:52,A00002/B00003/C00046/D16817/;A00002/B00003/C00046/D16819/,female
u18898,18/12/14 16:54,18/12/14 16:54,A00002/B00002/C00004/D32031/,female
u14857,16/11/14 19:33,16/11/14 19:33,A00003/B00012/C00051/D04512/,female
u12869,14/11/14 17:32,14/11/14 17:33,A00002/B00003/C00006/D01448/;A00002/B00003/C00006/D01449/,female
u14656,19/11/14 18:57,19/11/14 19:03,A00003/B00012/C00051/D07975/;A00003/B00012/C00051/D07976/;A00003/B00012/C00051/D07978/;A00003/B00012/C00051/D07984/;A00003/B00012/C00051/D07987/,female
u24169,16/12/14 19:23,16/12/14 19:28,A00002/B00001/C00010/D01034/;A00002/B00001/C00059/D25168/;A00002/B00001/C00059/D22535/,female
u21643,06/12/14 15:44,06/12/14 15:44,A00002/B00003/C00005/D19992/,female
u11427,01/12/14 15:11,01/12/14 15:11,A00010/B00055/C00113/D16862/,female
u20453,01/12/14 22:22,01/12/14 22:23,A00002/B00002/C00007/D17369/;A00002/B00002/C00007/D17364/,female
u20582,13/12/14 17:12,13/12/14 17:13,A00002/B00001/C00010/D18464/;A00002/B00001/C00010/D23853/;A00002/B00001/C00010/D26220/,female
u17605,14/12/14 14:24,14/12/14 14:24,A00002/B00001/C00010/D04198/,female
u15899,18/11/14 17:47,18/11/14 17:47,A00002/B00001/C00059/D06106/,female
u20921,05/12/14 14:55,05/12/14 14:55,A00002/B00002/C00002/D18337/,female
u18365,25/11/14 15:17,25/11/14 15:17,A00001/B00009/C00028/D11662/,male
u15784,18/11/14 9:04,18/11/14 9:06,A00002/B00001/C00123/D06515/;A00002/B00001/C00010/D03244/,female
u13373,17/11/14 14:02,17/11/14 14:04,A00002/B00006/C00030/D05573/;A00002/B00002/C00004/D00695/,female
u20266,17/12/14 22:26,17/12/14 22:26,A00002/B00001/C00100/D06868/,female
u18556,28/11/14 16:18,28/11/14 16:18,A00002/B00003/C00046/D13653/,female
u11322,23/11/14 9:36,23/11/14 9:36,A00001/B00031/C00044/D10372/,male
u21005,05/12/14 20:14,05/12/14 20:22,A00002/B00017/C00045/D18568/;A00002/B00017/C00045/D18573/;A00002/B00017/C00045/D18574/;A00002/B00017/C00045/D18576/;A00002/B00017/C00045/D18582/;A00002/B00017/C00045/D18586/,female
u24942,22/12/14 11:33,22/12/14 11:33,A00002/B00001/C00100/D04722/,female
u18834,27/11/14 13:01,27/11/14 13:03,A00002/B00004/C00018/D14164/;A00002/B00004/C00018/D04219/,female
u20441,06/12/14 23:20,06/12/14 23:20,A00002/B00002/C00112/D06522/,female
u23970,18/12/14 11:18,18/12/14 11:18,A00002/B00007/C00021/D31518/,female
u13064,19/11/14 18:05,19/11/14 18:06,A00002/B00002/C00002/D07919/;A00002/B00002/C00002/D07920/,female
u21841,09/12/14 15:07,09/12/14 15:09,A00002/B00002/C00003/D23845/;A00002/B00002/C00003/D23848/;A00002/B00002/C00003/D23850/;A00002/B00002/C00003/D23851/,female
u17052,26/11/14 8:15,26/11/14 8:18,A00001/B00001/C00001/D12217/;A00001/B00001/C00001/D12267/;A00001/B00001/C00001/D12268/;A00001/B00001/C00001/D05865/,male
u16426,19/11/14 16:27,19/11/14 16:27,A00002/B00001/C00150/D07857/,female
u16281,09/12/14 10:18,09/12/14 10:21,A00002/B00002/C00112/D17648/;A00002/B00002/C00007/D23252/;A00002/B00002/C00011/D17645/,female
u12242,13/12/14 15:28,13/12/14 15:28,A00002/B00003/C00005/D17897/,female
u20314,07/12/14 13:15,07/12/14 13:15,A00002/B00003/C00005/D20922/,male
u21800,09/12/14 14:21,09/12/14 14:28,A00003/B00012/C00051/D23729/;A00003/B00012/C00051/D07766/;A00003/B00012/C00051/D23735/;A00003/B00012/C00036/D07403/;A00003/B00012/C00036/D17679/;A00003/B00012/C00036/D23739/;A00002/B00007/C00024/D09663/;A00002/B00007/C00024/D09565/,female
u12438,18/11/14 15:46,18/11/14 15:47,A00003/B00022/C00036/D05181/;A00002/B00002/C00002/D07083/,female
u21588,13/12/14 11:42,13/12/14 11:42,A00002/B00006/C00030/D25898/,female
u23038,16/12/14 22:48,16/12/14 22:48,A00002/B00002/C00002/D07661/,female
u19532,17/12/14 14:26,17/12/14 14:26,A00003/B00012/C00074/D30580/,female
u19763,18/12/14 11:00,18/12/14 11:01,A00002/B00001/C00010/D22853/;A00002/B00003/C00046/D15602/,female
u23291,18/12/14 11:46,18/12/14 11:58,A00002/B00003/C00079/D25189/;A00002/B00004/C00060/D31566/;A00002/B00004/C00060/D31572/;A00003/B00021/C00064/D02538/,female
u24282,22/12/14 15:30,22/12/14 15:30,A00002/B00002/C00007/D35071/,female
u19488,28/11/14 10:34,28/11/14 10:34,A00002/B00006/C00030/D13533/,female
u15613,17/11/14 21:10,17/11/14 21:23,A00003/B00012/C00048/D00216/;A00003/B00012/C00051/D06164/;A00003/B00012/C00051/D00228/;A00003/B00012/C00051/D06177/,female
u14002,17/12/14 10:29,17/12/14 10:30,A00001/B00009/C00032/D26271/,male
u17655,07/12/14 14:58,07/12/14 14:58,A00002/B00003/C00005/D21013/,female
u20990,05/12/14 19:11,05/12/14 19:11,A00002/B00002/C00007/D17025/,female
u17990,02/12/14 9:49,02/12/14 9:49,A00002/B00002/C00007/D12369/,female
u12022,14/11/14 11:32,14/11/14 11:33,A00003/B00022/C00036/D00697/,male
u23497,19/12/14 11:50,19/12/14 11:53,A00003/B00022/C00028/D32827/;A00003/B00022/C00032/D28021/;A00003/B00022/C00131/D28940/,female
u10922,09/12/14 10:46,09/12/14 10:46,A00002/B00002/C00007/D12331/,female
u10318,17/12/14 15:35,17/12/14 15:38,A00002/B00016/C00131/D30670/;A00002/B00016/C00131/D30693/;A00002/B00016/C00131/D30695/;A00002/B00002/C00007/D10437/,male
u23969,15/12/14 21:31,15/12/14 21:32,A00001/B00009/C00031/D28706/;A00001/B00009/C00031/D07328/,male
u11202,17/11/14 0:41,17/11/14 0:41,A00002/B00034/C00104/D03947/,male
u10561,13/12/14 14:49,13/12/14 14:49,A00002/B00003/C00005/D08195/,female
u20034,01/12/14 9:29,01/12/14 9:29,A00002/B00011/C00212/D16384/,female
u11411,22/11/14 10:35,22/11/14 10:36,A00001/B00001/C00019/D09400/,female
u24840,21/12/14 10:35,21/12/14 10:36,A00001/B00031/C00044/D34536/,male
u11592,18/11/14 14:37,18/11/14 14:38,A00002/B00004/C00066/D07034/;A00001/B00004/C00066/D05727/,male
u12005,28/11/14 14:32,28/11/14 14:33,A00002/B00005/C00013/D07718/,female
u22842,18/12/14 16:22,18/12/14 16:22,A00011/B00050/C00157/D23601/,female
u22604,20/12/14 21:11,20/12/14 21:13,A00005/B00044/C00145/D02402/;A00002/B00001/C00053/D34367/;A00005/B00044/C00184/D04081/;A00005/B00044/C00184/D26856/;A00002/B00016/C00044/D02066/,female
u24215,17/12/14 8:21,17/12/14 8:21,A00004/B00014/C00109/D13216/,female
u16728,26/11/14 14:41,26/11/14 14:41,A00002/B00003/C00079/D12796/,male
u14808,01/12/14 16:14,01/12/14 16:19,A00002/B00001/C00053/D10322/;A00002/B00001/C00053/D16974/;A00002/B00001/C00019/D03089/,female
u11325,26/11/14 1:07,26/11/14 1:08,A00001/B00009/C00186/D12198/,male
u23526,21/12/14 7:54,21/12/14 7:55,A00001/B00037/C00135/D34465/,female
u21012,08/12/14 22:50,08/12/14 22:50,A00002/B00002/C00003/D20242/,female
u12884,14/11/14 18:28,14/11/14 18:28,A00002/B00017/C00045/D01501/,female
u20382,20/12/14 13:48,20/12/14 13:48,A00002/B00001/C00010/D25587/,female
u20045,09/12/14 19:42,09/12/14 19:42,A00003/B00012/C00051/D04255/,female
u19325,15/12/14 10:06,15/12/14 10:10,A00003/B00022/C00048/D27752/;A00003/B00022/C00048/D27754/;A00003/B00022/C00048/D27755/;A00003/B00022/C00048/D18704/,female
u13014,15/11/14 12:44,15/11/14 12:45,A00001/B00031/C00044/D01802/,male
u14047,15/11/14 16:50,15/11/14 16:51,A00002/B00007/C00017/D02663/;A00002/B00007/C00017/D03034/;A00002/B00001/C00150/D03035/,male
u19238,08/12/14 16:56,08/12/14 16:57,A00002/B00003/C00005/D18828/;A00002/B00003/C00005/D20198/,female
u21299,05/12/14 23:34,05/12/14 23:36,A00001/B00004/C00132/D19233/;A00001/B00015/C00042/D02596/,male
u15525,17/11/14 19:36,17/11/14 19:47,A00002/B00003/C00037/D05407/;A00002/B00001/C00053/D06010/;A00002/B00001/C00053/D00172/,female
u20016,01/12/14 9:21,01/12/14 9:21,A00004/B00014/C00083/D16311/,female
u20665,03/12/14 8:46,03/12/14 8:46,A00002/B00002/C00003/D08687/,female
u13601,15/11/14 13:52,15/11/14 13:58,A00002/B00003/C00006/D00884/;A00002/B00003/C00046/D02765/;A00002/B00003/C00014/D02451/;A00002/B00001/C00049/D02283/,female
u19425,16/12/14 13:29,16/12/14 13:30,A00002/B00001/C00010/D29298/,male
u17598,23/11/14 12:41,23/11/14 12:41,A00003/B00012/C00051/D10509/,female
u19795,13/12/14 8:49,13/12/14 8:49,A00003/B00012/C00051/D17786/,female
u19865,29/11/14 19:45,29/11/14 19:45,A00001/B00001/C00019/D15910/,male
u22657,08/12/14 21:11,08/12/14 21:11,A00002/B00003/C00012/D10464/;A00002/B00003/C00012/D15115/,female
u23784,15/12/14 9:53,22/12/14 13:51,A00002/B00007/C00016/D01470/;A00002/B00001/C00010/D01034/,female
u13297,12/12/14 10:13,12/12/14 10:15,A00002/B00002/C00007/D12331/;A00002/B00002/C00007/D08480/,female
u12124,15/11/14 14:08,15/11/14 14:15,A00002/B00003/C00074/D01822/;A00002/B00003/C00074/D01850/;A00002/B00001/C00123/D02794/;A00006/B00053/C00199/D02795/;A00002/B00003/C00006/D01798/;A00002/B00003/C00046/D01766/,female
u16545,19/11/14 21:47,19/11/14 21:48,A00003/B00022/C00048/D08220/,male
u14331,01/12/14 14:22,01/12/14 14:23,A00002/B00002/C00007/D04128/,female
u20851,05/12/14 11:09,05/12/14 11:09,A00002/B00001/C00123/D15835/,female
u24618,19/12/14 8:32,19/12/14 8:32,A00001/B00001/C00012/D14579/,male
u23092,12/12/14 9:36,12/12/14 9:39,A00002/B00002/C00003/D24501/;A00002/B00002/C00003/D24508/;A00002/B00002/C00003/D24473/;A00002/B00002/C00003/D24510/,female
u21555,13/12/14 8:42,13/12/14 8:42,A00002/B00004/C00018/D21413/,female
u10334,17/11/14 16:17,17/11/14 16:18,A00001/B00004/C00093/D05792/;A00001/B00031/C00130/D05793/;A00002/B00016/C00131/D05794/,male
u24832,21/12/14 8:38,21/12/14 8:38,A00003/B00012/C00048/D30898/,female
u20762,09/12/14 22:09,09/12/14 22:19,A00002/B00003/C00074/D24292/;A00002/B00001/C00075/D18677/;A00001/B00001/C00020/D24301/;A00002/B00001/C00049/D12194/;A00002/B00001/C00150/D07415/;A00002/B00003/C00046/D24303/;A00002/B00016/C00044/D02403/;A00002/B00016/C00070/D06257/;A00002/B00001/C00059/D24306/;A00002/B00001/C00059/D24308/,male
u16124,22/12/14 7:01,22/12/14 7:01,A00002/B00003/C00079/D32072/,male
u21933,16/12/14 16:13,16/12/14 16:23,A00001/B00015/C00043/D14855/;A00001/B00031/C00091/D23293/;A00001/B00031/C00091/D29597/;A00001/B00031/C00091/D29610/;A00001/B00031/C00091/D29618/;A00001/B00031/C00091/D29620/;A00001/B00031/C00091/D09714/,male
u14899,16/11/14 20:53,16/11/14 20:53,A00009/B00067/C00237/D04589/,female
u18742,06/12/14 14:57,06/12/14 14:57,A00002/B00005/C00125/D04876/,female
u15041,18/12/14 18:43,18/12/14 18:44,A00001/B00001/C00182/D13302/,male
u12897,25/11/14 17:17,25/11/14 17:17,A00002/B00002/C00007/D06355/,female
u24471,19/12/14 19:28,19/12/14 19:28,A00002/B00003/C00005/D33367/,male
u16083,18/11/14 18:53,18/11/14 18:54,A00002/B00002/C00009/D07396/;A00002/B00002/C00007/D02364/,female
u13408,15/11/14 1:31,15/11/14 1:32,A00001/B00009/C00028/D02081/;A00001/B00009/C00028/D02082/,female
u20883,05/12/14 10:08,05/12/14 10:09,A00008/B00029/C00088/D02012/;A00008/B00029/C00088/D18252/,female
u19410,20/12/14 19:23,20/12/14 19:26,A00001/B00009/C00186/D32394/;A00001/B00001/C00020/D32396/;A00001/B00027/C00082/D34257/,male
u17042,15/12/14 7:14,15/12/14 7:14,A00002/B00007/C00016/D27625/,female
u12702,16/12/14 16:20,16/12/14 16:20,A00002/B00003/C00079/D29617/,female
u21751,06/12/14 13:51,06/12/14 13:53,A00002/B00007/C00098/D01211/;A00002/B00007/C00016/D19824/;A00002/B00003/C00006/D09750/,female
u24859,21/12/14 15:25,21/12/14 15:25,A00002/B00010/C00095/D34733/;A00002/B00010/C00192/D34727/,female
u17232,22/11/14 14:09,22/11/14 14:12,A00002/B00007/C00016/D05318/;A00002/B00007/C00016/D09672/,female
u17845,23/11/14 23:53,23/11/14 23:54,A00001/B00015/C00042/D11039/;A00002/B00003/C00006/D04195/,male
u19087,27/11/14 9:02,27/11/14 9:02,A00003/B00020/C00052/D11656/,female
u13028,13/12/14 15:25,13/12/14 15:25,A00002/B00002/C00002/D26140/,female
u14756,13/12/14 10:38,13/12/14 10:38,A00002/B00003/C00006/D04195/,female
u20945,06/12/14 12:25,06/12/14 12:25,A00003/B00026/C00286/D19503/,female
u23026,09/12/14 21:28,09/12/14 21:29,A00002/B00007/C00016/D02655/;A00002/B00007/C00016/D24249/;A00002/B00007/C00016/D24230/,female
u15246,17/11/14 13:08,17/11/14 13:14,A00003/B00012/C00048/D05503/;A00003/B00012/C00048/D00794/;A00003/B00022/C00048/D05507/;A00003/B00022/C00048/D05510/;A00003/B00012/C00048/D05512/,female
u22016,07/12/14 11:27,07/12/14 11:28,A00002/B00003/C00006/D19424/;A00002/B00003/C00006/D20088/,female
u24794,20/12/14 16:27,20/12/14 16:27,A00002/B00001/C00010/D34182/,female
u11974,22/12/14 21:43,22/12/14 21:43,A00006/B00053/C00239/D35982/,female
u12103,15/12/14 13:35,15/12/14 13:37,A00002/B00002/C00007/D28025/;A00002/B00002/C00007/D28028/;A00002/B00002/C00007/D28031/;A00002/B00002/C00007/D19997/,female
u13002,29/11/14 16:26,29/11/14 16:27,A00002/B00001/C00059/D15759/;A00002/B00001/C00010/D01034/,female
u15789,15/12/14 15:22,15/12/14 15:25,A00002/B00002/C00009/D28253/;A00002/B00002/C00009/D28255/;A00002/B00002/C00009/D05740/;A00002/B00002/C00009/D28259/,female
u16650,17/12/14 9:33,17/12/14 9:36,A00002/B00002/C00007/D30239/;A00002/B00002/C00002/D30241/;A00002/B00002/C00002/D30245/,female
u17353,26/11/14 12:33,26/11/14 12:36,A00002/B00006/C00015/D12570/;A00002/B00006/C00015/D12575/,female
u14753,16/11/14 13:49,16/11/14 13:54,A00002/B00002/C00002/D00205/;A00002/B00002/C00002/D01175/;A00002/B00002/C00002/D04028/;A00002/B00002/C00002/D04031/,female
u20339,01/12/14 19:59,01/12/14 20:00,A00004/B00014/C00087/D17131/;A00004/B00014/C00087/D17134/,male
u11871,17/12/14 12:28,17/12/14 12:30,A00002/B00002/C00002/D30434/;A00002/B00003/C00046/D14148/;A00002/B00002/C00003/D12380/;A00002/B00001/C00059/D09390/,female
u21656,06/12/14 10:50,06/12/14 10:50,A00002/B00002/C00011/D17645/,female
u13129,14/11/14 21:21,14/11/14 21:23,A00002/B00004/C00061/D01852/;A00002/B00004/C00018/D01855/;A00002/B00004/C00061/D01859/,male
u12749,19/11/14 16:41,19/11/14 16:41,A00001/B00009/C00028/D07875/,male
u24204,17/12/14 22:15,17/12/14 22:15,A00002/B00002/C00007/D31083/,female
u12092,08/12/14 10:55,08/12/14 10:55,A00002/B00007/C00098/D22088/,female
u17408,05/12/14 21:50,05/12/14 21:50,A00011/B00077/C00370/D18882/,female
u15512,17/11/14 19:16,17/11/14 19:16,A00001/B00015/C00021/D05975/,male
u21863,22/12/14 11:51,22/12/14 11:51,A00001/B00031/C00091/D14053/;A00001/B00031/C00091/D01189/,male
u24588,19/12/14 14:11,19/12/14 14:11,A00003/B00012/C00051/D00154/,male
u10948,16/12/14 18:37,16/12/14 18:38,A00002/B00002/C00081/D15318/;A00002/B00002/C00004/D24416/,female
u21907,06/12/14 19:44,06/12/14 19:44,A00005/B00032/C00097/D20306/,male
u22455,14/12/14 13:33,14/12/14 13:33,A00002/B00001/C00059/D00900/,female
u22199,12/12/14 19:23,12/12/14 19:23,A00002/B00034/C00104/D21210/,female
u23940,16/12/14 15:28,16/12/14 15:28,A00002/B00002/C00003/D11802/,female
u21250,05/12/14 23:19,05/12/14 23:20,A00002/B00001/C00010/D19211/;A00002/B00001/C00010/D11561/;A00002/B00001/C00010/D19212/,female
u20512,02/12/14 2:32,02/12/14 2:32,A00002/B00007/C00024/D01397/,female
u21642,06/12/14 15:38,06/12/14 15:40,A00002/B00003/C00005/D19651/;A00002/B00003/C00005/D16777/;A00002/B00003/C00005/D05185/,female
u21617,12/12/14 15:36,12/12/14 15:41,A00002/B00001/C00059/D25045/;A00002/B00001/C00059/D24006/;A00002/B00001/C00010/D11146/;A00002/B00001/C00010/D24512/;A00002/B00001/C00010/D01034/;A00002/B00001/C00059/D00934/,female
u15574,13/12/14 12:31,13/12/14 12:31,A00002/B00003/C00006/D17572/,female
u16055,18/11/14 17:31,18/11/14 17:31,A00007/B00047/C00282/D07331/,female
u19222,27/11/14 13:53,27/11/14 13:53,A00003/B00022/C00048/D14276/,female
u15676,21/11/14 13:51,21/11/14 13:51,A00003/B00022/C00036/D08487/,male
u11133,18/12/14 13:25,18/12/14 13:25,A00002/B00002/C00002/D28090/,female
u19159,18/12/14 9:04,18/12/14 9:05,A00003/B00022/C00036/D23430/;A00003/B00022/C00036/D00901/,female
u18639,01/12/14 9:39,01/12/14 9:40,A00002/B00002/C00003/D16411/,female
u23745,16/12/14 13:09,16/12/14 13:11,A00003/B00022/C00036/D00877/;A00003/B00022/C00048/D28828/;A00003/B00022/C00048/D14552/,male
u18284,12/12/14 10:50,12/12/14 10:52,A00003/B00012/C00048/D24638/;A00003/B00012/C00048/D23125/;A00003/B00012/C00048/D24642/,female
u11843,12/12/14 16:57,12/12/14 16:57,A00002/B00002/C00002/D00920/,female
u16065,15/12/14 15:05,15/12/14 15:06,A00002/B00002/C00007/D28204/;A00002/B00002/C00003/D04674/,female
u12499,14/11/14 18:22,14/11/14 18:25,A00002/B00001/C00049/D01488/;A00002/B00001/C00059/D01489/;A00002/B00001/C00020/D01491/;A00002/B00001/C00053/D01493/;A00002/B00001/C00053/D01495/;A00002/B00003/C00014/D01497/;A00002/B00001/C00059/D01498/;A00002/B00001/C00059/D01485/,male
